,mileage,tax,mpg,engineSize,age,model_ Amarok,model_ Arteon,model_ Golf,model_ Golf SV,model_ Passat,model_ Polo,model_ Scirocco,model_ Sharan,model_ T-Cross,model_ T-Roc,model_ Tiguan,model_ Touareg,model_ Touran,model_ Up,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fuelType_Diesel,fuelType_Petrol,price
48,-0.9160829463900678,0.549548419721091,-0.30872458886062726,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22230.0
49,-0.960681243510805,0.549548419721091,-1.1530698841237892,-0.1775445738271833,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23999.0
50,-0.9346996667478067,0.549548419721091,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36799.0
51,-0.6268077531390475,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22990.0
52,-0.6997914343217219,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20995.0
53,-0.8651938344231715,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21995.0
54,-0.5358722344685535,0.6301856867980532,0.20612010337300837,-1.2757825733648909,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17995.0
55,-0.5360256689769964,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19450.0
56,-1.0890547822413674,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20998.0
57,-1.0730975933633053,0.549548419721091,-0.30872458886062726,0.9206934257105241,-1.4829598154070456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27990.0
58,-0.6676724772210074,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22900.0
59,0.6265987463310292,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16990.0
60,-1.0890547822413674,0.549548419721091,-0.30872458886062726,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21998.0
61,-0.9656422926171255,0.549548419721091,-0.39109973961800865,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25990.0
62,-0.7753323573117779,0.549548419721091,-0.30872458886062726,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24490.0
63,-0.8161970813937378,0.549548419721091,-0.30872458886062726,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24490.0
64,-0.8730701391899073,0.549548419721091,-0.39109973961800865,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25990.0
65,-0.5274844813403414,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18995.0
66,-0.5577622243397411,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18495.0
67,-0.7580454026938774,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18595.0
68,-0.08825262850445707,0.549548419721091,0.20612010337300837,-1.2757825733648909,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17195.0
69,-1.0384213944552094,0.549548419721091,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31995.0
70,-1.0384213944552094,0.549548419721091,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31995.0
71,-0.7580454026938774,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18595.0
72,-0.08825262850445707,0.549548419721091,0.20612010337300837,-1.2757825733648909,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17195.0
73,-0.5577622243397411,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18495.0
74,-0.011381939774562545,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20498.0
75,-1.0361198768285658,0.549548419721091,-0.39109973961800865,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21995.0
76,-0.8962898948009332,0.549548419721091,-0.39109973961800865,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22495.0
77,-0.9980169738985781,0.549548419721091,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31495.0
78,-0.9872765583075749,0.549548419721091,-1.1530698841237892,-0.1775445738271833,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21495.0
79,-0.7374851785625284,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18995.0
80,-1.0094734171956483,0.6301856867980532,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32998.0
81,-0.5507553817875152,0.549548419721091,-1.1530698841237892,-0.1775445738271833,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19798.0
82,-0.7731331293574296,0.549548419721091,-0.30872458886062726,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21998.0
83,-0.7315523775694028,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19695.0
84,-0.7462820903799215,0.549548419721091,-0.7308972364922086,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21998.0
85,-0.47362896887688244,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20998.0
86,-1.0844517469880803,0.549548419721091,-1.1530698841237892,-0.1775445738271833,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21495.0
87,-0.7826972137170373,0.549548419721091,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21095.0
88,-0.7943070915225502,0.6301856867980532,-0.39109973961800865,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24495.0
89,-0.7116570363079731,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19489.0
90,-0.23161160422627636,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21489.0
91,-0.895215853241833,0.6301856867980532,-0.30872458886062726,0.042103026080358374,-1.4829598154070456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20989.0
92,-0.7826972137170373,0.549548419721091,-0.9574289010750078,-1.2757825733648909,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19950.0
93,-0.8440710170941985,0.549548419721091,-0.7308972364922086,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23950.0
94,0.10645576270958716,0.549548419721091,0.31938593566440837,0.9206934257105241,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20489.0
95,-0.23365739767218174,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20998.0
96,0.4557238487617826,0.549548419721091,0.20612010337300837,-1.2757825733648909,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16995.0
97,-0.3066922236910037,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18995.0
98,-0.6227161662472368,0.549548419721091,-0.9574289010750078,-1.2757825733648909,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18498.0
99,-1.0888502028967768,0.6301856867980532,-0.30872458886062726,0.042103026080358374,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21498.0
100,-0.17131184240821537,0.6301856867980532,0.6900741140726262,-1.2757825733648909,0.19529997890716438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11489.0
101,-0.9275905345232855,0.549548419721091,-2.1518685870570424,0.9206934257105241,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32998.0
102,-0.6253756977269137,0.549548419721091,-0.010114667365118731,-0.1775445738271833,-0.36411995253090557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21991.0
103,-1.0179634599961556,0.549548419721091,-0.20575565041390012,-0.1775445738271833,-0.9235398839689756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26250.0
